0:22:48.620000,0:22:49.620000,Okay.
0:22:49.620000,0:22:50.620000,Data.
0:22:50.620000,0:22:55.620000,"And then, yeah, you see that I have to like Google things too,"
0:22:55.620000,0:22:57.620000,because I'm actually an idiot.
0:22:57.620000,0:23:02.620000,So we have prerams equals variables.
0:23:02.620000,0:23:04.620000,Data.
0:23:04.620000,0:23:05.620000,Cool.
0:23:05.620000,0:23:12.620000,Let's see.
0:23:12.620000,0:23:14.620000,Does that still work?
0:23:14.620000,0:23:17.620000,"Oh, the following features cannot be null."
0:23:17.620000,0:23:18.620000,Look at this.
0:23:18.620000,0:23:20.620000,"We're getting some data back, though."
0:23:20.620000,0:23:23.620000,"Oh, headers."
0:23:23.620000,0:23:25.620000,Params is variables data.
0:23:25.620000,0:23:28.620000,Isn't that work?
0:23:28.620000,0:23:33.620000,Hmm.
0:23:33.620000,0:23:39.620000,Now what prerams are?
0:23:39.620000,0:23:40.620000,Dictionary.
0:23:40.620000,0:23:49.620000,List of two pulls in.
0:23:49.620000,0:23:50.620000,Try that.
0:23:50.620000,0:23:52.620000,"So, it's not work?"
0:23:52.620000,0:23:53.620000,Hmm.
0:23:53.620000,0:23:55.620000,Weird.
0:23:55.620000,0:23:59.620000,Why does that not work?
0:23:59.620000,0:24:02.620000,Isn't that exactly what prerams is?
0:24:02.620000,0:24:10.620000,List of two pulls or bytes to send in the query string for the request.
0:24:10.620000,0:24:11.620000,Okay.
0:24:11.620000,0:24:13.620000,"I don't really understand, but whatever."
0:24:13.620000,0:24:14.620000,Um.
0:24:14.620000,0:24:17.620000,I do wrong.
0:24:17.620000,0:24:18.620000,I don't know.
0:24:18.620000,0:24:21.620000,"Guys, let's break this JSON down."
0:24:21.620000,0:24:24.620000,"So, uh."
0:24:24.620000,0:24:28.620000,Or JSON.
0:24:28.620000,0:24:30.620000,JSON.dumps.
0:24:30.620000,0:24:32.620000,"Yeah, good."
0:24:32.620000,0:24:33.620000,You understand.
0:24:33.620000,0:24:34.620000,Sweet.
0:24:34.620000,0:24:35.620000,All right.
0:24:35.620000,0:24:37.620000,Um.
0:24:37.620000,0:24:40.620000,Let's see if this is normal JSON.
0:24:40.620000,0:24:42.620000,"Oh, no loads."
0:24:42.620000,0:24:45.620000,Let's get that backwards.
0:24:45.620000,0:24:47.620000,Extra data.
0:24:47.620000,0:24:49.620000,Okay.
0:24:49.620000,0:24:53.620000,Is this not valid JSON?
0:24:53.620000,0:24:56.620000,Um.
0:24:56.620000,0:24:59.620000,Why is that extra data?
0:24:59.620000,0:25:01.620000,Extra data.
0:25:01.620000,0:25:05.620000,"Line 1,89."
0:25:05.620000,0:25:13.620000,Is it like a broken code or something?
0:25:13.620000,0:25:15.620000,"Oh, and features."
0:25:15.620000,0:25:17.620000,"Oh, I see."
0:25:17.620000,0:25:18.620000,Okay.
0:25:18.620000,0:25:20.620000,"So, that's why that didn't work."
0:25:20.620000,0:25:21.620000,Um.
0:25:21.620000,0:25:23.620000,"Because we have something called features, too."
0:25:23.620000,0:25:24.620000,Okay.
0:25:24.620000,0:25:27.620000,"So, first we have variables."
0:25:27.620000,0:25:32.620000,And that's equal to this.
0:25:32.620000,0:25:34.620000,A user ID.
0:25:34.620000,0:25:36.620000,"Now remember, you can say like, George,"
0:25:36.620000,0:25:38.620000,why are you wasting time copying and pasting?
0:25:38.620000,0:25:40.620000,And the truth is this is how you learn.
0:25:40.620000,0:25:41.620000,At least this is how I learn.
0:25:41.620000,0:25:43.620000,"And like I said, yeah, I'm slow."
0:25:43.620000,0:25:45.620000,"So, aw."
0:25:45.620000,0:25:48.620000,The truth about being a 100x engineer
0:25:48.620000,0:25:51.620000,is just putting in 100x more hours.
0:25:51.620000,0:25:56.620000,Now it's not really true.
0:25:56.620000,0:25:57.620000,Okay.
0:25:57.620000,0:26:07.620000,"So now, let's see if we can get parameters to work."
0:26:07.620000,0:26:10.620000,Parrams.
0:26:10.620000,0:26:12.620000,Variables.
0:26:12.620000,0:26:14.620000,Variables.
0:26:14.620000,0:26:16.620000,I promise we'll clean this up.
0:26:16.620000,0:26:18.620000,But this is usually undocumented Twitter API.
0:26:18.620000,0:26:20.620000,Or it's probably actually documented somewhere.
0:26:20.620000,0:26:22.620000,"And if someone wants to post like a link to it,"
0:26:22.620000,0:26:24.620000,I would appreciate that.
0:26:24.620000,0:26:26.620000,But we're learning.
0:26:26.620000,0:26:27.620000,Okay.
0:26:27.620000,0:26:28.620000,Add further work.
0:26:28.620000,0:26:29.620000,Okay.
0:26:29.620000,0:26:30.620000,This is the work.
0:26:30.620000,0:26:31.620000,"Oh, great."
0:26:31.620000,0:26:32.620000,I'm glad that works.
0:26:32.620000,0:26:33.620000,"Otherwise, I would have been annoyed."
0:26:33.620000,0:26:34.620000,Okay.
0:26:34.620000,0:26:36.620000,Can we JSON dump these?
0:26:36.620000,0:26:37.620000,Joke.
0:26:37.620000,0:26:38.620000,Joke.
0:26:38.620000,0:26:39.620000,Joke.
0:26:39.620000,0:26:41.620000,"Oh, let's just throw a gear."
0:26:41.620000,0:26:43.620000,Probably have to swipe.
0:26:43.620000,0:26:44.620000,Swag.
0:26:44.620000,0:26:46.620000,Just so I can get diff when I break things.
0:26:46.620000,0:26:56.620000,I'm probably not going to push this.
0:26:56.620000,0:27:03.620000,But it's so I can get diff when I break things.
0:27:03.620000,0:27:04.620000,Okay.
0:27:04.620000,0:27:11.620000,"Again, it's loads."
0:27:11.620000,0:27:20.620000,"Well, those automatically do JSON encoded."
0:27:20.620000,0:27:22.620000,"No, they won't be."
0:27:22.620000,0:27:26.620000,What's the right dictionary comprehension?
0:27:26.620000,0:27:32.620000,Parrams equals KJSON.domstex for X.com.k.
0:27:32.620000,0:27:34.620000,And Parrams.item.
0:27:34.620000,0:27:37.620000,"See, I can do some stuff without having to Google."
0:27:37.620000,0:27:38.620000,I've got it wrong.
0:27:38.620000,0:27:39.620000,I got it right.
0:27:39.620000,0:27:42.620000,"So, I got it wrong."
0:27:42.620000,0:27:43.620000,I got it wrong.
0:27:43.620000,0:27:44.620000,"So, we have headers."
0:27:44.620000,0:27:45.620000,We have variables.
0:27:45.620000,0:27:48.620000,And we have features.
0:27:48.620000,0:27:51.620000,"Well, let's actually start looking at what our response is."
0:27:51.620000,0:27:52.620000,Okay.
0:27:52.620000,0:27:53.620000,"So, our response clearly looks like JSON."
0:27:53.620000,0:27:56.620000,"So, I think there's actually, I kind of do like r.json."
0:27:56.620000,0:27:57.620000,"Yeah, something like that."
0:27:57.620000,0:27:59.620000,All right.
0:27:59.620000,0:28:02.620000,"Bound method response, JSON."
0:28:02.620000,0:28:06.620000,Passerr.status.domstex equals 200.200.
0:28:06.620000,0:28:09.620000,"Yeah, 200's good, guys."
0:28:09.620000,0:28:10.620000,"When you get it 200, you're winning."
0:28:10.620000,0:28:11.620000,"Oh, good."
0:28:11.620000,0:28:12.620000,Good. They have a Ukraine flag.
0:28:12.620000,0:28:14.620000,And they have a atheist and resistance.
0:28:14.620000,0:28:15.620000,Banta Salt Levels.
0:28:15.620000,0:28:16.620000,That's good.
0:28:16.620000,0:28:18.620000,That's another one of the good people.
0:28:18.620000,0:28:22.620000,All right.
0:28:22.620000,0:28:24.620000,Let's not use this.
0:28:24.620000,0:28:28.620000,This is junk.
0:28:28.620000,0:28:30.620000,Variables.
0:28:30.620000,0:28:31.620000,Sorry.
0:28:31.620000,0:28:33.620000,I just picked a user at random.
0:28:33.620000,0:28:34.620000,"I don't mean to call you out,"
0:28:34.620000,0:28:37.620000,"but I mean, I guess I'm shilling through your causes."
0:28:37.620000,0:28:42.620000,"Um, well, we're going to try incrementing the user number by one."
0:28:42.620000,0:28:45.620000,"Now, remember, when we've incremented the user number by one,"
0:28:45.620000,0:28:47.620000,he went to jail and became a Nazi.
0:28:47.620000,0:28:50.620000,"So, let's hope that doesn't happen to us when we do it."
0:28:50.620000,0:28:57.620000,All right.
0:28:57.620000,0:28:59.620000,Let's try eight.
0:28:59.620000,0:29:01.620000,Do we get a new user?
0:29:01.620000,0:29:04.620000,"I think we got a new user, guys."
0:29:04.620000,0:29:05.620000,I think I don't know.
0:29:05.620000,0:29:09.620000,I can't really tap.
0:29:09.620000,0:29:12.620000,"Uh, there's a Python thing called pretty print JSON."
0:29:12.620000,0:29:13.620000,Python.
0:29:13.620000,0:29:16.620000,Pretty print JSON.
0:29:16.620000,0:29:20.620000,"Oh, actually, there's just a pretty print in Python."
0:29:20.620000,0:29:24.620000,Pretty.
0:29:24.620000,0:29:28.620000,"Uh, JSON that dumps."
0:29:28.620000,0:29:35.620000,"Now, uh, P print."
0:29:35.620000,0:29:46.620000,All right.
0:29:46.620000,0:29:48.620000,Look at all this great stuff we get.
0:29:48.620000,0:29:49.620000,Cool.
0:29:49.620000,0:29:52.620000,"Now, this should work for any user ID."
0:29:52.620000,0:29:58.620000,"Yeah, should we, should we responsive webql timeline enabled?"
0:29:58.620000,0:29:59.620000,All right.
0:29:59.620000,0:30:01.620000,"So, we're making a query."
0:30:01.620000,0:30:04.620000,Twitter that has this stuff.
0:30:04.620000,0:30:06.620000,"Oh, I'm probably like, do you like, George,"
0:30:06.620000,0:30:08.620000,you can just do this all in this simple web tool.
0:30:08.620000,0:30:11.620000,"And yeah, yeah, you probably can, but remember I was slow."
0:30:11.620000,0:30:15.620000,"So, uh, I good."
0:30:15.620000,0:30:16.620000,Wow.
0:30:16.620000,0:30:18.620000,You can see what a Twitter account's created.
0:30:18.620000,0:30:19.620000,All right.
0:30:19.620000,0:30:24.620000,I can't get my user ID.
0:30:24.620000,0:30:26.620000,"This is two meta, two meta, guess."
0:30:26.620000,0:30:27.620000,Two meta.
0:30:27.620000,0:30:29.620000,Cool.
0:30:29.620000,0:30:34.620000,How do we get my user ID?
0:30:34.620000,0:30:37.620000,"Uh, user by rest ID."
0:30:37.620000,0:30:40.620000,Variables.
0:30:40.620000,0:30:43.620000,This might put our ID.
0:30:43.620000,0:30:50.620000,"Well, I have a long user ID."
0:30:50.620000,0:30:53.620000,Probably because I'm not legacy.
0:30:53.620000,0:30:54.620000,Uh-oh.
0:30:54.620000,0:30:56.620000,Our status code is not 200.
0:30:56.620000,0:30:59.620000,"Uh, God's status."
0:30:59.620000,0:31:04.620000,Our God's status code.
0:31:04.620000,0:31:05.620000,400.
0:31:05.620000,0:31:06.620000,What's a 400?
0:31:06.620000,0:31:08.620000,400 status code.
0:31:08.620000,0:31:09.620000,I probably fail my own interview.
0:31:09.620000,0:31:10.620000,"Oh, it's a bad request."
0:31:10.620000,0:31:11.620000,Okay.
0:31:11.620000,0:31:12.620000,"We messed the request up, guys."
0:31:12.620000,0:31:17.620000,"Oh, heavy mess up."
0:31:17.620000,0:31:21.620000,"Uh, maybe that 22 is, uh, actually in the, yeah, yeah."
0:31:21.620000,0:31:22.620000,It's in the percent.
0:31:22.620000,0:31:23.620000,Okay.
0:31:23.620000,0:31:24.620000,You're right about 22.
0:31:24.620000,0:31:26.620000,"No, 22."
0:31:26.620000,0:31:27.620000,We don't have any 22s on us.
0:31:27.620000,0:31:28.620000,All right.
0:31:28.620000,0:31:29.620000,Good.
0:31:29.620000,0:31:30.620000,"Oh, look at this."
0:31:30.620000,0:31:31.620000,Here we go.
0:31:31.620000,0:31:32.620000,President of KMI.
0:31:32.620000,0:31:33.620000,URL.
0:31:33.620000,0:31:34.620000,Display URL.
0:31:34.620000,0:31:35.620000,This is pretty nice.
0:31:35.620000,0:31:40.620000,Should we write a custom Twitter client and replace the Twitter client with something that is fast
0:31:40.620000,0:31:47.620000,"and lickety-slip we can now that we have secret access to the Twitter API, right?"
0:31:47.620000,0:31:51.620000,"Like there was an API and then there's an API, right?"
0:31:51.620000,0:31:54.620000,"And that's like, it's sad when these, these apps do this, right?"
0:31:54.620000,0:31:56.620000,They have this whole developer API.
0:31:56.620000,0:32:00.620000,I know maybe it is the same API and I'm just an idiot and searched for GraphQL and just
0:32:00.620000,0:32:02.620000,they're searches bad.
0:32:02.620000,0:32:03.620000,"Um, but all right."
0:32:03.620000,0:32:04.620000,Let's see.
0:32:04.620000,0:32:06.620000,How can I make a Twitter API getting started?
0:32:06.620000,0:32:07.620000,Access the Twitter API.
0:32:07.620000,0:32:08.620000,Okay.
0:32:08.620000,0:32:09.620000,Okay.
0:32:09.620000,0:32:10.620000,Okay.
0:32:10.620000,0:32:11.620000,Okay.
0:32:11.620000,0:32:12.620000,It seems very complicated.
0:32:12.620000,0:32:16.620000,I tried to click sign up and they asked me if I was going to like sell my data to governments
0:32:16.620000,0:32:18.620000,or something and then I got bored.
0:32:18.620000,0:32:19.620000,So I stopped doing that.
0:32:19.620000,0:32:22.620000,Like I'll show you what happens if you click sign up.
0:32:22.620000,0:32:25.620000,Here you go.
0:32:25.620000,0:32:26.620000,Yeah.
0:32:26.620000,0:32:36.620000,"So these endpoints don't look anything like these endpoints, which use this GraphQL thing."
0:32:36.620000,0:32:43.620000,"Now, what's interesting about the GraphQL is I'm not really sure what this is."
0:32:43.620000,0:32:50.620000,"So when I look at it, it looks like base 64 encoding, but I tried decoding the base 64."
0:32:50.620000,0:32:54.620000,Now we want to decode.
0:32:54.620000,0:32:58.620000,"Brow, like this website probably gets so many good leaks and I just get this, which is kind"
0:32:58.620000,0:32:59.620000,of useless.
0:32:59.620000,0:33:03.620000,"Um, so that might just not have a user ball thing."
0:33:03.620000,0:33:10.620000,I have user by rest ID with safety mode user fields with super.
0:33:10.620000,0:33:13.620000,"But, uh, so you basically make this request."
0:33:13.620000,0:33:14.620000,"Actually, do we need features?"
0:33:14.620000,0:33:15.620000,What if I just send various?
0:33:15.620000,0:33:16.620000,Does that work?
0:33:16.620000,0:33:19.620000,That is code 200.
0:33:19.620000,0:33:20.620000,"No, we definitely need features."
0:33:20.620000,0:33:22.620000,Do we need any of these features?
0:33:22.620000,0:33:24.620000,We disable that feature.
0:33:24.620000,0:33:25.620000,400.
0:33:25.620000,0:33:32.620000,"Oh, I think if we still get a 400, we can maybe get some text."
0:33:32.620000,0:33:33.620000,"Yeah, yeah, yeah."
0:33:33.620000,0:33:35.620000,"Okay, the following features cannot be null."
0:33:35.620000,0:33:42.620000,"Oh, great."
0:33:42.620000,0:33:54.620000,"See, this is probably one of my most accessible streams yet, because I'm not like doing something"
0:33:54.620000,0:33:55.620000,that's like crazy hard.
0:33:55.620000,0:33:57.620000,"I'm doing like hack this box level stuff, you know?"
0:33:57.620000,0:33:58.620000,I got it.
0:33:58.620000,0:34:01.620000,I get 71 viewers.
0:34:01.620000,0:34:07.620000,"Um, there's a following features cannot be null."
0:34:07.620000,0:34:11.620000,We absolutely need a responsive webql graph timeline.
0:34:11.620000,0:34:13.620000,What about verified phone label?
0:34:13.620000,0:34:15.620000,Can I disable that one?
0:34:15.620000,0:34:17.620000,"No, no, no, that one can't be null either."
0:34:17.620000,0:34:21.620000,So can I disable these?
0:34:21.620000,0:34:22.620000,That's a variable.
0:34:22.620000,0:34:25.620000,That's not a feature query violation.
0:34:25.620000,0:34:27.620000,Variable has an invalid.
0:34:27.620000,0:34:30.620000,"Okay, it's probably going to be some way."
0:34:30.620000,0:34:36.060000,"There's some way in GraphQL to request like, I don't know if variables and features are"
0:34:36.060000,0:34:37.620000,like a normal part of GraphQL.
0:34:37.620000,0:34:40.620000,I'm honestly not that familiar with it.
0:34:40.620000,0:34:43.740000,"There's probably some way to request docs, man."
0:34:43.740000,0:34:47.620000,"Whenever you can get things to document themselves, that's the best."
0:34:47.620000,0:34:50.620000,Let's just search for GraphQL Twitter API.
0:34:50.620000,0:34:52.620000,Maybe someone's just documented it.
0:34:52.620000,0:34:54.620000,You're building Twitter's public API.
0:34:54.620000,0:35:03.620000,One more one one.
0:35:03.620000,0:35:09.620000,"Okay, maybe this is just done the Twitter API."
0:35:09.620000,0:35:12.620000,Yeah.
0:35:12.620000,0:35:17.620000,"Notice how this looks different, though."
0:35:17.620000,0:35:20.620000,These are Twitter I.
0:35:20.620000,0:35:23.620000,That's 1.1.
0:35:23.620000,0:35:25.620000,This is Twitter API 2.
0:35:25.620000,0:35:29.620000,Maybe this is just Twitter API 1.
0:35:29.620000,0:35:30.620000,"Actually, what?"
0:35:30.620000,0:35:35.620000,A better thing to search for would probably be user by recipe.
0:35:35.620000,0:35:38.620000,"Oh, here we go."
0:35:38.620000,0:35:41.620000,"Okay, so no, this is not the real API."
0:35:41.620000,0:35:49.620000,"If the first hit is the Twint project and advanced Twitter scraping and open source intelligent tools,"
0:35:49.620000,0:35:55.620000,"while evading most API limitations, all of them that go into the last search."
0:35:55.620000,0:36:02.620000,"No authentication, no API, no limits."
0:36:02.620000,0:36:07.620000,Wow.
0:36:07.620000,0:36:12.620000,This seems pretty cool.
0:36:12.620000,0:36:16.620000,Why do they aren't cut?
0:36:16.620000,0:36:26.620000,Yeah.
0:36:26.620000,0:36:31.620000,So let's get some more graph.
0:36:31.620000,0:36:35.620000,Let's get some more high quality graph URLs.
0:36:35.620000,0:36:36.620000,"Oh, tweet detail."
0:36:36.620000,0:36:42.620000,Here's another one.
0:36:42.620000,0:36:53.620000,"Oh, notice that this has a completely different, whatever this is, it's completely different."
0:36:53.620000,0:36:57.620000,"These are by Rust ID, tweet detail."
0:36:57.620000,0:36:59.620000,It's a really good list of these somewhere.
0:36:59.620000,0:37:05.620000,It's at least clone this and take a look.
0:37:05.620000,0:37:13.620000,It's a little bit different.
0:37:13.620000,0:37:16.620000,Maybe they have a list of this.
0:37:16.620000,0:37:22.620000,Maybe someone's already done some work or are us engineering this.
0:37:22.620000,0:37:29.620000,"No, it seems like interesting that this is different."
0:37:29.620000,0:37:32.620000,"And they're still using, okay, there's two of them."
0:37:32.620000,0:37:34.620000,Authorization and yes token.
0:37:34.620000,0:37:37.620000,So that seems to be important.
0:37:37.620000,0:37:39.620000,I wonder if that's an older version.
0:37:39.620000,0:37:46.620000,I wonder if we can change that and still works.
0:37:46.620000,0:37:48.620000,Queer evaluation.
0:37:48.620000,0:37:51.620000,Variable with highlighted label.
0:37:51.620000,0:37:54.620000,I won't make me need that one back.
0:37:54.620000,0:37:55.620000,Interesting.
0:37:55.620000,0:37:56.620000,Okay.
0:37:56.620000,0:37:57.620000,So this is a different version of the API.
0:37:57.620000,0:38:00.620000,So that's like encoding the version.
0:38:00.620000,0:38:04.620000,Totally just some hash thing.
0:38:04.620000,0:38:07.620000,We should try a little harder at that base 64 decode.
0:38:07.620000,0:38:09.620000,I bet there's some normal graph QL thing.
0:38:09.620000,0:38:15.620000,Does anyone know graph QL and can just link me something to it?
0:38:15.620000,0:38:17.620000,Hex down.
0:38:17.620000,0:38:21.620000,Base 64 decode.
0:38:21.620000,0:38:23.620000,Let's look at the bytes.
0:38:23.620000,0:38:26.620000,The bytes never let you down.
0:38:26.620000,0:38:32.620000,What is it? It's like B64 decode.
0:38:32.620000,0:38:36.620000,"Oh, it's just like zero."
0:38:36.620000,0:38:37.620000,Incorrect padding.
0:38:37.620000,0:38:40.620000,"Okay, so it's not even valid base 64."
0:38:40.620000,0:38:41.620000,I don't know.
0:38:41.620000,0:38:44.620000,I'll tell some equals.
0:38:44.620000,0:38:48.620000,There we go.
0:38:48.620000,0:38:49.620000,I don't know.
0:38:49.620000,0:38:52.620000,That could be like a yes or something.
0:38:52.620000,0:38:55.620000,"Whenever I see, whenever I see 10 random looking bytes there,"
0:38:55.620000,0:38:58.620000,those bytes were random.
0:38:58.620000,0:39:01.620000,They look pretty random.
0:39:01.620000,0:39:03.620000,"Okay, regardless, it doesn't matter."
0:39:03.620000,0:39:07.620000,We can just get it from Twitter.
0:39:07.620000,0:39:09.620000,So what else might we want to do?
0:39:09.620000,0:39:12.620000,We can get details about a tweet.
0:39:12.620000,0:39:16.620000,We can get user by rest I be.
0:39:16.620000,0:39:18.620000,User by screen name.
0:39:18.620000,0:39:20.620000,How do we get user by screen name?
0:39:20.620000,0:39:22.620000,That's an interesting idea.
0:39:22.620000,0:39:23.620000,Viewer.
0:39:23.620000,0:39:26.620000,Here's another one.
0:39:26.620000,0:39:32.620000,These are secret URLs.
0:39:32.620000,0:39:34.620000,"You know, I really don't like them."
0:39:34.620000,0:39:36.620000,They have a completely different API.
0:39:36.620000,0:39:39.620000,This should be a fact that we have a completely good.
0:39:39.620000,0:39:41.620000,And this is something we do at common.
0:39:41.620000,0:39:46.620000,We use for the most part the same API internally as our app users.
0:39:46.620000,0:39:49.620000,"Right? And if you're not using the same API,"
0:39:49.620000,0:39:52.620000,the problem is it's just stupid to maintain these two things that are
0:39:52.620000,0:39:53.620000,basically the same.
0:39:53.620000,0:39:57.620000,"Right? And you're like, well, okay, but the internal one needs more access."
0:39:57.620000,0:39:59.620000,"Well, first off, this one is an internal."
0:39:59.620000,0:40:05.620000,But you should always have your apps accessing through your APIs.
0:40:05.620000,0:40:10.620000,One of the things that I really like to see with Twitter is a better API.
0:40:10.620000,0:40:13.620000,And to again allow alternative front-ends.
0:40:13.620000,0:40:18.620000,"Right? If Twitter moves to a less ad-base than a more monetization-based thing,"
0:40:18.620000,0:40:21.620000,you should be able to plug the data into anything.
0:40:21.620000,0:40:24.620000,What you're paying for is access to the back end.
0:40:24.620000,0:40:26.620000,"And look, I'm happy to pay."
0:40:26.620000,0:40:30.620000,"Like, I think a lot of people are."
0:40:30.620000,0:40:32.620000,You and your wife are so cute.
0:40:32.620000,0:40:33.620000,"Well, thank you."
0:40:33.620000,0:40:37.620000,"She's not my wife, but thank you."
0:40:37.620000,0:40:42.620000,Would pay 99 cents a month to watch these as long as they're in 1080p.
0:40:42.620000,0:40:48.620000,Give you about your $8.
0:40:48.620000,0:40:51.620000,Might want to censor the authorization header.
0:40:51.620000,0:40:53.620000,"I'm telling you, it's junk."
0:40:53.620000,0:41:00.620000,This is literally a virgin chrome browser.
0:41:00.620000,0:41:04.620000,Convert curl code to request code like magic.
0:41:04.620000,0:41:05.620000,"Oh, interesting."
0:41:05.620000,0:41:07.620000,I'm just reading all the comments.
0:41:07.620000,0:41:11.620000,The dev platform is underutilized by content creators.
0:41:11.620000,0:41:15.620000,"Yeah, because it's confusing."
0:41:15.620000,0:41:18.620000,We posted the YouTube. I don't know how here.
0:41:18.620000,0:41:25.620000,Here's another one. Twitter QL.
0:41:25.620000,0:41:28.620000,Graph QL host.
0:41:28.620000,0:41:38.620000,User tweets and replies.
0:41:38.620000,0:41:43.620000,How come it different for all of those?
0:41:43.620000,0:41:46.620000,I'm not sure.
0:41:46.620000,0:41:49.620000,So maybe we should have a goal.
0:41:49.620000,0:41:52.620000,"W, you're selling the voice in my head when I'm scripting."
0:41:52.620000,0:41:54.620000,"Yeah, I'm supposed to talk."
0:41:54.620000,0:41:55.620000,I'm a streamer.
0:41:55.620000,0:41:57.620000,Is this recorder streamed on YouTube?
0:41:57.620000,0:42:00.620000,And then some crypto scammers.
0:42:00.620000,0:42:07.620000,I agree.
0:42:07.620000,0:42:09.620000,"Wow, a lot of trash."
0:42:09.620000,0:42:13.620000,Are these real trending topics?
0:42:13.620000,0:42:15.620000,Can we get real trending topics back?
0:42:15.620000,0:42:18.620000,"You know, I was the top trending topic in 2010."
0:42:18.620000,0:42:20.620000,Black rain was the top trending topic.
0:42:20.620000,0:42:23.620000,I'm hoping the old days of the internet are kind of going to come back.
0:42:23.620000,0:42:27.620000,"When it's less about, you really do have to wonder what all the people"
0:42:27.620000,0:42:29.620000,at these companies do.
0:42:29.620000,0:42:31.620000,You just have to wonder.
0:42:31.620000,0:42:34.620000,"I look at all this stuff and I'm like,"
0:42:34.620000,0:42:40.620000,"I don't know, maybe it's arrogance, but I think Twitter could be built and maintained"
0:42:40.620000,0:42:46.620000,by 20 good engineers.
0:42:46.620000,0:42:48.620000,Maybe there's something I don't see.
0:42:48.620000,0:42:49.620000,You know what?
0:42:49.620000,0:42:51.620000,I think we dove into the front end enough.
0:42:51.620000,0:42:53.620000,We kind of get how it works.
0:42:53.620000,0:42:56.620000,We can go and a bunch of people have already done it.
0:42:56.620000,0:42:59.620000,But I think I get what it is.
0:42:59.620000,0:43:01.620000,So it's this Graph QL stuff.
0:43:01.620000,0:43:05.620000,Maybe we can make some guesses that...
0:43:05.620000,0:43:08.620000,And then it responds with some JavaScript.
0:43:08.620000,0:43:13.620000,Is there some way to query like Graph QL?
0:43:13.620000,0:43:17.620000,Like to dump the type system of Graph QL?
0:43:17.620000,0:43:21.620000,I really appreciate that.
0:43:21.620000,0:43:28.620000,Graph QL verbose.
0:43:28.620000,0:43:34.620000,"So what we get interesting things when I like, let's take out user ID."
0:43:34.620000,0:43:37.620000,Query violation.
0:43:37.620000,0:43:38.620000,Right?
0:43:38.620000,0:43:42.620000,So this leaks some information.
0:43:42.620000,0:43:46.620000,"Yo, you do those webpacking.kr's."
0:43:46.620000,0:43:48.620000,I think...
0:43:48.620000,0:43:50.620000,"Actually, what if I comment out two of these?"
0:43:50.620000,0:43:53.620000,Does it complain about them both or just one?
0:43:53.620000,0:43:56.620000,"No, it just complains about one."
0:43:56.620000,0:43:59.620000,So it's the first one.
0:43:59.620000,0:44:02.620000,Code.
0:44:02.620000,0:44:11.620000,Let's look at tracing TraysID.
0:44:11.620000,0:44:24.620000,What did intercept?
0:44:24.620000,0:44:29.620000,Learn.
0:44:29.620000,0:44:32.620000,"All right, so quickly, our guys reply,"
0:44:32.620000,0:44:34.620000,do you want to see me going to back and stuff?
0:44:34.620000,0:44:41.620000,Or do you want to see me try to learn Scala?
0:44:41.620000,0:44:42.620000,Exploring Graph QL.
0:44:42.620000,0:44:44.620000,I feel like I've done these before.
0:44:44.620000,0:44:46.620000,And there's like pretty cool ways.
0:44:46.620000,0:44:49.620000,"So you guys, I'll check the Twitter in like five minutes."
0:44:49.620000,0:44:51.620000,We'll see what the replies are.
0:44:51.620000,0:44:57.620000,Do you want to see me do Scala tutorials or you want to see me go into the back end
0:44:57.620000,0:44:59.620000,"and try to make some like numbers about, okay?"
0:44:59.620000,0:45:01.620000,How big is this thing actually have to be?
0:45:01.620000,0:45:04.620000,"I read some things where they had like, we're talking about like a hoodoop cluster"
0:45:04.620000,0:45:07.620000,"with 10,000 nodes."
0:45:07.620000,0:45:10.620000,"I mean, it just seems wild to me."
0:45:10.620000,0:45:14.620000,It seems wildly over-engineered for...
0:45:14.620000,0:45:18.620000,"And again, maybe I'm talking out my ass, but like..."
0:45:18.620000,0:45:21.620000,There's not that much...
0:45:21.620000,0:45:27.620000,"There's a few things that make Twitter simpler than a whole bunch of the other services, right?"
0:45:27.620000,0:45:32.620000,"So first, like..."
0:45:32.620000,0:45:35.620000,"If you're dealing with something like YouTube,"
0:45:35.620000,0:45:41.620000,"YouTube, the storage requirements on YouTube are insane."
0:45:41.620000,0:45:45.620000,"All right, the uploaded data being uploaded to YouTube is petabytes."
0:45:45.620000,0:45:48.620000,We're going to do this a little at least.
0:45:48.620000,0:45:51.620000,So let's talk about the back end a little bit.
0:45:51.620000,0:45:54.620000,So let's say that there's...
0:45:54.620000,0:45:56.620000,"Well, let's just look it up."
0:45:56.620000,0:46:03.620000,Number of tweets per day.
0:46:03.620000,0:46:08.620000,There's over 500 million tweets per day.
0:46:08.620000,0:46:11.620000,So we have 500 million tweets.
0:46:11.620000,0:46:16.620000,"Let's say with metadata, it's 1kb per tweet."
0:46:16.620000,0:46:20.620000,"All right, this is 500 gigabytes per day."
0:46:20.620000,0:46:25.620000,This is not a lot of data.
0:46:25.620000,0:46:29.620000,Compare that to something like YouTube.
0:46:29.620000,0:46:37.620000,"Now to be fair, probably one-tenth of the tweets have either video or images embedded into them."
0:46:37.620000,0:46:42.620000,Those can pretty much go straight to your CDN. You can have a separate system for this.
0:46:42.620000,0:46:43.620000,So let's look...
0:46:43.620000,0:46:46.620000,I'll show you guys when you have an image posted on Twitter.
